banking_id,banked_total,banking_total,banking_date,reconcile_status,restaurant_id,sealed_by,banking_time_indicator
10823,8318.38,10429.560000000003,2024-08-25,reconciled,30,Angela Martinez,morning
10824,68.87,4534.420000000004,2024-08-26,reconciled,30,Amy Cabrera,morning
10825,1277.35,8533.190000000002,2024-08-27,pending,30,Ryan Reed,morning
10826,4061.38,10922.720000000001,2024-08-28,reconciled,30,Bobby Moon,evening
10827,8296.19,9777.62,2024-08-29,pending,30,Lisa Reed,evening
10828,3911.06,4977.610000000001,2024-08-30,pending,30,Teresa Cobb,morning
10829,2435.29,4499.25,2024-08-31,pending,30,Daniel Ponce,morning
10830,2169.32,4654.5599999999995,2024-09-01,reconciled,30,Jonathan Green,evening
10831,709.73,6508.23,2024-09-02,pending,30,David Charles,evening
10832,2017.11,7865.149999999999,2024-09-03,reconciled,30,Erica Wilson,evening
10833,6658.42,8553.21,2024-09-04,pending,30,Damon Collins,morning
10834,3125.38,5208.95,2024-09-05,reconciled,30,Robert Stevens,evening
10835,4623.9,5167.820000000001,2024-09-06,reconciled,30,Andrea Duncan,evening
10836,779.55,3279.970000000001,2024-09-07,reconciled,30,Joseph Nelson,evening
10837,3832.74,5870.780000000001,2024-09-08,pending,30,Mrs. Courtney Morse PhD,morning
10838,25.02,6123.020000000001,2024-09-09,pending,30,Dennis Weeks,evening
10839,6321.63,9606.62,2024-09-10,reconciled,30,Patricia Morris,evening
10840,2996.07,6763.810000000001,2024-09-11,pending,30,Matthew Martinez,morning
10841,1795.18,6506.590000000002,2024-09-12,pending,30,Sandra Henderson,evening
10842,3904.35,7930.550000000003,2024-09-13,reconciled,30,Kelsey Davis,evening
10843,486.11,7057.480000000002,2024-09-14,reconciled,30,Jennifer Hansen,evening
10844,174.04,9871.900000000003,2024-09-15,pending,30,Austin Wise,evening
10845,11719.37,12395.190000000002,2024-09-16,reconciled,30,Anthony Walker,evening
10846,3104.06,4247.390000000001,2024-09-17,pending,30,Mrs. Tonya Lopez,evening
10847,389.0,3832.190000000001,2024-09-18,reconciled,30,Kimberly Hale,morning
10848,251.97,6542.17,2024-09-19,pending,30,Linda Mcguire,evening
10849,2930.77,8988.52,2024-09-20,pending,30,William Hill,morning
10850,1439.33,8089.88,2024-09-21,pending,30,Dale Miller,evening
10851,7445.24,8971.13,2024-09-22,reconciled,30,Danielle Sullivan,morning
10852,2530.8,4151.289999999999,2024-09-23,pending,30,Michael Fitzpatrick,morning
10853,3482.95,5224.009999999998,2024-09-24,pending,30,James Kelley,morning
10854,3517.04,4188.1799999999985,2024-09-25,reconciled,30,Leslie Brown,morning
10855,796.88,3744.3699999999985,2024-09-26,pending,30,Janet Kelley,evening
10856,1861.83,5478.209999999997,2024-09-27,reconciled,30,Tanya Jennings,evening
10857,6232.28,6671.949999999996,2024-09-28,pending,30,Rebecca Decker,morning
10858,2188.88,3567.7999999999956,2024-09-29,reconciled,30,Carol Powers,evening
10859,1512.11,4007.539999999995,2024-09-30,reconciled,30,Sheila Daniel,evening
10860,4369.61,5655.769999999995,2024-10-01,reconciled,30,Jason Wright,morning
10861,3379.92,4187.089999999996,2024-10-02,pending,30,Heather Ortiz,morning
10862,2238.92,3580.689999999995,2024-10-03,reconciled,30,Lindsey Williams,morning
10863,3393.75,4091.5999999999954,2024-10-04,pending,30,Sergio Barnes,morning
10864,1228.11,2823.309999999995,2024-10-05,reconciled,30,Heather Kramer,morning
10865,3959.57,4276.179999999996,2024-10-06,reconciled,30,Diane Brown,morning
10866,59.17,3053.019999999996,2024-10-07,pending,30,Tyler Fischer,morning
10867,2934.31,4549.499999999995,2024-10-08,reconciled,30,Marie Peters,morning
10868,327.45,2324.699999999995,2024-10-09,reconciled,30,Jerome Rodgers,evening
10869,131.06,4913.199999999995,2024-10-10,reconciled,30,Jerry Cowan,evening
10870,3775.02,8264.729999999992,2024-10-11,reconciled,30,Tammy Acosta,evening
10871,7745.3,8273.229999999992,2024-10-12,pending,30,Sarah Baker,evening
10872,3432.99,4154.259999999993,2024-10-13,reconciled,30,Sara Reese,morning
10873,308.52,2256.8299999999927,2024-10-14,pending,30,Julia Harris,morning
10874,57.33,4197.759999999992,2024-10-15,reconciled,30,Sherri Kelly,morning
10875,2082.19,6905.649999999992,2024-10-16,pending,30,Suzanne Walker,morning
10876,2373.14,7889.999999999991,2024-10-17,pending,30,Brian Davis,morning
10877,3428.75,7988.349999999992,2024-10-18,pending,30,Nathan Bernard,evening
10878,3627.31,7770.599999999992,2024-10-19,reconciled,30,Jessica Garcia,evening
10879,4853.76,6740.809999999993,2024-10-20,reconciled,30,Regina Flores,evening
10880,1930.54,5531.799999999993,2024-10-21,reconciled,30,Michael Torres,morning
10881,5155.67,7331.169999999992,2024-10-22,reconciled,30,Christopher Torres,evening
10882,561.46,3614.709999999992,2024-10-23,pending,30,Lacey Harris,morning
10883,3573.02,6003.229999999992,2024-10-24,pending,30,George Norris,morning
10884,1679.71,5352.9899999999925,2024-10-25,reconciled,30,Seth Arroyo,morning
10885,5720.96,7837.579999999992,2024-10-26,reconciled,30,Tracy Stewart,evening
10886,573.22,4587.9399999999905,2024-10-27,reconciled,30,Robert Maldonado,morning
10887,3936.76,6906.21999999999,2024-10-28,pending,30,Tracey Schneider,evening
10888,4931.86,5007.059999999989,2024-10-29,pending,30,John Jones,evening
10889,1929.97,3987.8699999999894,2024-10-30,pending,30,Christopher Johnson,evening
10890,5191.88,5571.249999999989,2024-10-31,reconciled,30,Christopher Young,evening
10891,1374.75,2239.0999999999894,2024-11-01,reconciled,30,Amanda Robertson PhD,morning
10892,1048.34,4429.25999999999,2024-11-02,pending,30,Jose Romero,evening
10893,3303.92,6371.22999999999,2024-11-03,reconciled,30,Norma Smith,evening
10894,5461.34,6618.779999999992,2024-11-04,pending,30,Kimberly Waller,morning
10895,966.53,4128.339999999992,2024-11-05,pending,30,James Smith,morning
10896,1567.63,6229.1099999999915,2024-11-06,pending,30,Kathryn Calhoun,morning
10897,3823.43,7045.65999999999,2024-11-07,reconciled,30,Joseph Davenport,morning
10898,2446.89,5679.3099999999895,2024-11-08,pending,30,Christopher Beck,evening
10899,7342.6,7894.10999999999,2024-11-09,pending,30,Abigail Jackson,morning
10900,1711.1,2731.65999999999,2024-11-10,pending,30,Kathleen Wilson,evening
10901,2964.28,4409.339999999989,2024-11-11,reconciled,30,Craig Brown,morning
10902,3571.89,4270.12999999999,2024-11-12,pending,30,Zachary Harris,evening
10903,479.11,2535.6699999999896,2024-11-13,pending,30,Andrew Johnson,morning
10904,966.86,4570.959999999989,2024-11-14,pending,30,Keith Flynn,evening
10905,1004.74,7507.289999999989,2024-11-15,reconciled,30,Allison Valdez,morning
10906,5914.15,8174.089999999988,2024-11-16,reconciled,30,Haley Becker,evening
10907,2105.92,5255.989999999989,2024-11-17,reconciled,30,Ashley Hoffman,morning
10908,4992.31,5872.799999999989,2024-11-18,reconciled,30,Gregory Pham,evening
10909,1170.48,2524.709999999989,2024-11-19,reconciled,30,Joshua Schaefer,morning
10910,2444.42,3272.2399999999893,2024-11-20,pending,30,Kevin Petersen,morning
10911,4697.37,5085.569999999989,2024-11-21,reconciled,30,Paula Moore,evening
10912,1942.98,3098.1699999999887,2024-11-22,pending,30,Lisa Mcguire,morning
10913,1491.69,4349.639999999989,2024-11-23,reconciled,30,John Harper DDS,morning
10914,3402.65,6106.789999999989,2024-11-24,pending,30,Christopher Perry,morning
10915,2968.8,6136.35999999999,2024-11-25,reconciled,30,Paul Salazar,evening
10916,5877.12,7020.43999999999,2024-11-26,reconciled,30,Sabrina Martinez,evening
10917,2795.45,3898.4299999999907,2024-11-27,pending,30,Megan Black,morning
10918,769.24,3684.98999999999,2024-11-28,reconciled,30,Christopher Cantrell,morning
10919,4670.26,6608.549999999989,2024-11-29,reconciled,30,Corey Harris,evening
10920,3356.23,5546.129999999988,2024-11-30,pending,30,Kimberly Randolph,evening
10921,1205.16,6274.779999999988,2024-12-01,pending,30,Crystal Allen,morning
10922,3323.36,7534.019999999989,2024-12-02,pending,30,Laurie Rich,morning
10923,7856.14,7910.87999999999,2024-12-03,reconciled,30,Darryl Watts,morning
10924,2819.16,2857.05999999999,2024-12-04,reconciled,30,Andrew Murray,evening
10925,2917.03,3218.8499999999894,2024-12-05,reconciled,30,Michaela Morales,evening
10926,1626.42,3333.61999999999,2024-12-06,pending,30,Terry Little,morning
10927,3463.57,4807.249999999991,2024-12-07,pending,30,Emily Clark,evening
10928,3149.25,3231.6299999999906,2024-12-08,pending,30,Jessica Warner,evening
10929,590.61,2846.539999999991,2024-12-09,reconciled,30,William Hancock,morning
10930,4969.07,4979.75999999999,2024-12-10,pending,30,William Patton,evening
10931,1960.81,4138.7299999999905,2024-12-11,reconciled,30,David Matthews,evening
10932,1705.53,5119.88999999999,2024-12-12,pending,30,Claudia Wilson,morning
10933,195.89,6367.8999999999905,2024-12-13,reconciled,30,James Garrett,morning
10934,1662.08,10244.22999999999,2024-12-14,pending,30,Michael Smith,evening
10935,3921.06,10998.89999999999,2024-12-15,pending,30,Andrew Thompson,morning
10936,172.75,9378.82999999999,2024-12-16,reconciled,30,Sarah Little,morning
10937,237.58,12240.619999999992,2024-12-17,reconciled,30,Katherine Ford,evening
10938,12880.78,13343.929999999991,2024-12-18,reconciled,30,Alyssa Palmer,morning
10939,76.37,2855.389999999991,2024-12-19,reconciled,30,Sarah Obrien,morning
10940,4948.25,5420.6499999999905,2024-12-20,reconciled,30,Robert Jackson,morning
10941,520.87,4071.8399999999915,2024-12-21,reconciled,30,Kyle Whitehead,morning
10942,3367.79,4974.169999999992,2024-12-22,pending,30,Shane King,morning
10943,4137.37,5910.289999999993,2024-12-23,reconciled,30,Daniel Cole,morning
10944,4238.36,5114.969999999993,2024-12-24,pending,30,Alexander Flores,morning
10945,1135.32,3632.449999999994,2024-12-25,reconciled,30,Jonathan Lee,morning
10946,3105.48,5795.279999999993,2024-12-26,reconciled,30,Anthony Mcmahon,evening
10947,98.12,5039.359999999992,2024-12-27,reconciled,30,Briana Harris,morning
10948,4029.22,8621.949999999992,2024-12-28,pending,30,Angela Bolton,evening
10949,4105.28,7507.849999999993,2024-12-29,pending,30,Mike Wilson,morning
10950,3499.18,5979.689999999993,2024-12-30,pending,30,Matthew Nelson,evening
10951,165.7,2477.3099999999995,2024-01-01,pending,31,Lisa Mcknight,evening
10952,271.4,5382.85,2024-01-02,pending,31,Carlos Ramirez,evening
10953,6076.2,8644.740000000002,2024-01-03,reconciled,31,Bruce Coleman,evening
10954,3146.18,6486.240000000002,2024-01-04,reconciled,31,Christopher Wallace,morning
10955,4320.41,5752.160000000001,2024-01-05,reconciled,31,Jennifer Landry,evening
10956,1132.68,3831.6300000000006,2024-01-06,reconciled,31,Daniel Johnson,evening
10957,1652.19,5876.580000000001,2024-01-07,pending,31,Frank Robertson,evening
10958,732.95,6119.1500000000015,2024-01-08,pending,31,Emily Logan,morning
10959,6848.87,8242.930000000002,2024-01-09,reconciled,31,Ann Higgins,morning
10960,1244.66,3011.660000000001,2024-01-10,pending,31,Todd Contreras,morning
10961,4329.09,4624.570000000001,2024-01-11,reconciled,31,Sara Lam,morning
10962,2449.41,3682.860000000001,2024-01-12,reconciled,31,Robert Daniels,morning
10963,1308.21,5064.010000000001,2024-01-13,reconciled,31,Rachel Gonzales,evening
10964,3059.89,5881.420000000001,2024-01-14,reconciled,31,Roger Austin,morning
10965,5441.26,5749.280000000001,2024-01-15,pending,31,Lisa Morris,evening
10966,2412.41,3913.5100000000007,2024-01-16,pending,31,Logan Villa,evening
10967,1080.98,4021.900000000001,2024-01-17,reconciled,31,Colleen Jenkins,morning
10968,2515.12,5652.0700000000015,2024-01-18,pending,31,Veronica Smith,morning
10969,2219.23,5852.060000000001,2024-01-19,pending,31,Justin Richardson,evening
10970,6159.69,7118.700000000003,2024-01-20,pending,31,Erica Mccoy,morning
10971,3553.07,4173.020000000003,2024-01-21,pending,31,Dalton Morales,morning
10972,323.89,3577.380000000003,2024-01-22,pending,31,James Wright,morning
10973,3064.32,4174.920000000002,2024-01-23,reconciled,31,Sonia Arnold,morning
10974,205.4,3041.8000000000015,2024-01-24,pending,31,John Price,evening
10975,5277.68,5927.43,2024-01-25,reconciled,31,Ms. Elaine Mcfarland,evening
10976,3755.07,3779.32,2024-01-26,pending,31,Victor Thompson,morning
10977,750.13,3136.21,2024-01-27,pending,31,Michael Rodriguez,evening
10978,1408.87,4278.849999999999,2024-01-28,pending,31,Stephanie Russell,morning
10979,297.59,5080.769999999998,2024-01-29,reconciled,31,Anthony Harmon,evening
10980,3901.31,8042.039999999998,2024-01-30,reconciled,31,Gregory Moore,morning
10981,4358.04,6456.109999999998,2024-01-31,reconciled,31,Cameron Miller,evening
10982,3974.37,4475.579999999998,2024-02-01,reconciled,31,Connor Salinas,morning
10983,1292.56,3717.9999999999977,2024-02-02,reconciled,31,Carly White,morning
10984,980.87,5323.4699999999975,2024-02-03,pending,31,Scott Bailey,evening
10985,102.92,6450.029999999997,2024-02-04,reconciled,31,Nancy Allen,morning
10986,6784.77,8185.849999999997,2024-02-05,reconciled,31,Johnny Turner,morning
10987,1387.78,4141.119999999997,2024-02-06,pending,31,Melissa Maynard,evening
10988,4386.04,6748.859999999997,2024-02-07,pending,31,Charles Conrad,morning
10989,5304.06,5586.459999999997,2024-02-08,pending,31,Lisa Robinson,evening
10990,3012.93,3071.989999999997,2024-02-09,pending,31,Holly Roberts,evening
10991,1306.39,3581.169999999998,2024-02-10,pending,31,Robert Wright,morning
10992,1104.24,4811.899999999999,2024-02-11,reconciled,31,Alexander Conrad,morning
10993,7427.09,7463.81,2024-02-12,reconciled,31,Eugene Taylor,morning
10994,1477.8,3153.850000000001,2024-02-13,reconciled,31,Ryan Roberts,evening
10995,193.07,5596.370000000001,2024-02-14,pending,31,Rebecca Hendricks,evening
10996,8321.79,9271.820000000002,2024-02-15,pending,31,Tracy Holmes,morning
10997,783.55,3423.02,2024-02-16,reconciled,31,Edward Bradley,evening
10998,3767.97,5427.410000000001,2024-02-17,reconciled,31,Todd Ward,evening
10999,1915.91,4124.600000000001,2024-02-18,pending,31,Stacy Harris,morning
11000,3593.42,5082.6100000000015,2024-02-19,pending,31,Sabrina Phillips,morning
11001,2424.61,4190.490000000001,2024-02-20,reconciled,31,Dean Lynch,morning
11002,1275.55,4061.2499999999995,2024-02-21,pending,31,Pam Gray,morning
11003,4837.74,5746.66,2024-02-22,reconciled,31,Andrea Robinson,evening
11004,232.08,3680.11,2024-02-23,pending,31,Michael Chen Jr.,evening
11005,5461.87,6292.72,2024-02-24,reconciled,31,Joshua Hunt,morning
11006,1411.94,3736.3900000000003,2024-02-25,reconciled,31,Clayton Moore,evening
11007,3748.31,5379.480000000001,2024-02-26,reconciled,31,Tonya Camacho,morning
11008,1473.73,4255.160000000001,2024-02-27,pending,31,Katherine Palmer,evening
11009,2139.43,4886.209999999999,2024-02-28,reconciled,31,Ian Smith,evening
11010,61.59,5307.389999999999,2024-02-29,pending,31,Eric Chaney,morning
11011,3470.62,7691.279999999999,2024-03-01,reconciled,31,Jennifer Rivera,evening
11012,2874.38,7640.729999999999,2024-03-02,pending,31,Erin Chandler,morning
11013,2209.49,6811.279999999999,2024-03-03,reconciled,31,Matthew Wiggins,evening
11014,5487.94,8176.649999999999,2024-03-04,pending,31,Thomas Bradley,evening
11015,2915.83,5990.739999999999,2024-03-05,pending,31,John Nguyen,morning
11016,2006.32,5233.699999999999,2024-03-06,reconciled,31,Karla Kim,evening
11017,3566.82,5517.599999999999,2024-03-07,pending,31,Terry Whitehead,morning
11018,2817.54,6412.629999999998,2024-03-08,reconciled,31,Lisa Cohen,morning
11019,138.14,6820.019999999998,2024-03-09,pending,31,Christopher Smith,evening
11020,6134.24,10673.469999999998,2024-03-10,reconciled,31,Mary Holland,morning
11021,3721.97,6233.149999999998,2024-03-11,reconciled,31,Darryl Thompson,evening
11022,4494.65,5265.959999999999,2024-03-12,pending,31,Michelle Robbins,morning
11023,1531.76,3988.039999999999,2024-03-13,pending,31,Frances Lester,evening
11024,552.2,5610.079999999998,2024-03-14,reconciled,31,Sheila Gordon,evening
11025,4990.7,6660.3099999999995,2024-03-15,pending,31,Jessica Neal,evening
11026,3216.13,4126.35,2024-03-16,pending,31,Christopher Stewart,morning
11027,713.35,4416.2,2024-03-17,reconciled,31,Bobby Wright,evening
11028,5775.28,7581.499999999999,2024-03-18,pending,31,Thomas Hughes,morning
11029,10.13,4783.449999999999,2024-03-19,pending,31,Antonio Schmitt,morning
11030,7356.91,7992.959999999998,2024-03-20,pending,31,Elizabeth Ritter,evening
11031,2829.89,3111.949999999998,2024-03-21,reconciled,31,Jill Wilson,evening
11032,2706.91,3538.6299999999987,2024-03-22,reconciled,31,Ryan Cardenas,evening
11033,3682.26,3899.629999999999,2024-03-23,reconciled,31,Angelica Fernandez,morning
11034,1251.2,3917.7199999999984,2024-03-24,reconciled,31,Mariah Griffin,evening
11035,3181.88,5546.009999999999,2024-03-25,pending,31,Rebecca Bates,morning
11036,3422.23,5372.5599999999995,2024-03-26,reconciled,31,Kimberly Graham,evening
11037,1207.15,5123.63,2024-03-27,reconciled,31,Eric Dominguez,morning
11038,1928.84,7574.689999999999,2024-03-28,pending,31,Charles Johnson,evening
11039,1778.55,9431.48,2024-03-29,reconciled,31,Spencer Martin,morning
11040,6104.22,10477.07,2024-03-30,pending,31,William Hart,morning
11041,4007.76,6704.9800000000005,2024-03-31,pending,31,Roberto Rodriguez,morning
11042,913.57,5456.540000000001,2024-04-01,reconciled,31,Abigail Matthews,evening
11043,1353.55,6388.110000000002,2024-04-02,pending,31,Jaclyn Sanders,evening
11044,3228.86,8409.03,2024-04-03,pending,31,Sharon Rogers,morning
11045,1185.89,8448.44,2024-04-04,pending,31,Ryan Thompson,evening
11046,6742.89,9835.179999999998,2024-04-05,pending,31,Jason Norris,evening
11047,1706.2,7066.289999999999,2024-04-06,reconciled,31,Mackenzie Franco,evening
11048,6582.1,7550.479999999999,2024-04-07,pending,31,Crystal Norton,evening
11049,1601.38,4142.6399999999985,2024-04-08,reconciled,31,Pamela Zavala,morning
11050,5267.46,5637.839999999998,2024-04-09,reconciled,31,Wayne Ford,evening
11051,1884.82,3563.4899999999975,2024-04-10,reconciled,31,Daniel Thompson,evening
11052,1990.84,5370.269999999997,2024-04-11,pending,31,Katherine Taylor,morning
11053,1355.54,6023.239999999997,2024-04-12,reconciled,31,Diamond Brown,evening
11054,3266.65,7611.879999999997,2024-04-13,pending,31,Sarah Morgan,evening
11055,6187.09,7590.029999999998,2024-04-14,reconciled,31,Amanda Wilson,evening
11056,1627.55,3271.789999999998,2024-04-15,pending,31,Cathy Moore,evening
11057,4170.22,4974.789999999998,2024-04-16,pending,31,Ricardo Oliver,evening
11058,3598.15,4008.989999999998,2024-04-17,reconciled,31,Susan Ferrell,evening
11059,2682.96,3788.1199999999994,2024-04-18,reconciled,31,Tiffany Aguilar,evening
11060,2415.32,3268.4099999999994,2024-04-19,pending,31,Allen Hall,morning
